Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Region,IncomeGroup
Sierra Leone,SLE,322151470.6,327979248.4,342872712.4,348700653.6,372012091.5,359523809.5,375630252.1,348895027.6,329991956.8,408853541.4,434584033.6,419495908.5,465254432.0,575471323.5,648940350.9,679352433.6,594810152.7,692079581.2,960765043.0,1109343236.0,1100476190.0,1114926661.0,1294995964.0,995278514.6,1087450199.0,856890498.6,490181456.6,660106321.4,1055083945.0,932974411.9,649644097.6,780098205.2,679997997.6,768812334.8,911915970.7,870758739.4,941742152.7,850218033.6,672375927.3,669384768.9,635874002.2,1074851475.0,1236235827.0,1369685677.0,1430217081.0,1627058425.0,1862116291.0,2126679544.0,2451896435.0,2419014960.0,2578159804.0,2932274309.0,3789251613.0,4920343317.0,5015180725.0,4252029354.0,3862721266.0,3719443418.0,4085114388.0,4076578699.0,4062906266.0,4249234704.0,4094563859.0,3809832237.0,East Asia & Pacific,Lower middle income
El Salvador,SLV,,,,,,877720000.0,929520000.0,976200000.0,1009760100.0,1049400000.0,1132920000.0,1186120000.0,1263720000.0,1442320000.0,1665880000.0,1884120100.0,2328280100.0,2941640100.0,3127960000.0,3463639900.0,3573959900.0,3437200200.0,3399189100.0,3506347800.0,3661683400.0,3800368600.0,3771663200.0,3958045800.0,4189880000.0,4372215300.0,4817542204.0,5252342400.0,5813399300.0,6680269200.0,7679384000.0,8921947100.0,9586327800.0,10221705900.0,10936669900.0,11284197000.0,11784927700.0,12282533600.0,12664190300.0,13243892200.0,13724810900.0,14698000000.0,15999890000.0,17011750000.0,17986890000.0,17601620000.0,18447920000.0,20283780000.0,21386150000.0,21990960000.0,22593470000.0,23438240000.0,24191430000.0,24979190000.0,26020850000.0,26881140000.0,24921190000.0,29043140000.0,31988920000.0,34015620000.0,Sub-Saharan Africa,Low income
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109098658.0,1005159388.0,1077413479.0,1168269231.0,1464326161.0,1723750000.0,1785847531.0,1908167106.0,2185874624.0,2393437820.0,2056126702.0,1881191950.0,1813717695.0,1604701051.0,1678741202.0,1673910988.0,1419400404.0,1468342431.0,1528621195.0,1655354304.0,1616188702.0,1541247884.0,1855382833.0,1814724193.0,1793904102.0,Latin America & Caribbean,Upper middle income
Somalia,SOM,180459936.8,191659914.4,203531927.5,216145935.9,229529912.7,243725898.0,257375897.0,271781886.8,286719885.3,306357284.6,347985394.3,347039445.7,447883941.2,483699610.6,572504035.9,757015878.8,871344245.1,498550724.6,564571823.2,589566929.1,602515548.5,699302473.1,774578932.0,735408641.8,787434541.7,875702247.2,916590786.3,1018972664.0,1051596967.0,1181360844.0,1031282081.0,717974929.8,709297578.5,1260132956.0,1481205098.0,1534756135.0,1792234297.0,2191749014.0,2962047564.0,3045751528.0,3412797450.0,2252847465.0,2192684135.0,2836724352.0,3859592813.0,4683246454.0,5026743282.0,5430713729.0,5913620293.0,2948594552.0,2687807004.0,2906000097.0,4041702389.0,5836021227.0,6537360533.0,6984947145.0,7390796617.0,8252394373.0,8278212314.0,9420431258.0,9204140383.0,9838711529.0,10419541202.0,11679800110.0,Europe & Central Asia,High income
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19374911220.0,20302145339.0,16832598870.0,21818007449.0,25676488000.0,19457979423.0,19388663551.0,6875845987.0,12960546471.0,17120906918.0,22482365322.0,26141968161.0,27683225959.0,32482070360.0,43170990616.0,52194221469.0,45162894381.0,41819468692.0,49258136129.0,43309252921.0,48394239475.0,47062202419.0,39655949731.0,40692661657.0,44179075779.0,50640662859.0,51514242939.0,53356484591.0,63101042898.0,63563410721.0,75187125427.0,Sub-Saharan Africa,Low income
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14586253383.0,12231264525.0,14602072411.0,14907308933.0,11931472169.0,18426469017.0,13962212847.0,11997800760.0,14028799236.0,14183483558.0,13634169821.0,13447749992.0,13380837142.0,12374050338.0,13028222759.0,13063577616.0,Global,Upper middle income
Sao Tome and Principe,STP,,,,,,,,,,,37211810.7,37289066.26,41430878.78,56011606.01,57817986.54,60102309.36,52039548.59,49207781.82,55044150.45,65755141.78,81663164.78,83500282.0,80306989.03,75110646.1,78213203.84,82733794.12,115928951.0,115953392.3,99001149.07,98545367.42,119297935.7,107484142.7,94861780.62,125742228.8,131338414.6,103695236.8,135188165.7,91920274.24,72285403.84,77302211.92,76198394.82,75951133.38,85171073.88,102085769.1,114582283.9,136450662.4,142775104.1,149146918.9,188021165.0,200668065.0,190021192.5,226455001.2,229371348.2,267041747.6,293119143.2,259999643.0,292267272.2,322002845.2,383717327.8,412976064.5,471229484.6,524402450.8,542686976.5,603240749.0,Global,Upper middle income
Suriname,SUR,99650000.0,107700000.0,116150000.0,125950000.0,134400000.0,154150000.0,190350000.0,220700000.0,241350000.0,259650000.0,274900000.0,301000000.0,311950000.0,339450000.0,409850000.0,465500000.0,505500000.0,641500000.0,735500000.0,782500000.0,795000000.0,889000000.0,915000000.0,883500000.0,864000000.0,873000000.0,891000000.0,980000000.0,1161000000.0,542600000.0,388400000.0,448100000.0,404600000.0,428764705.9,605492537.3,691590497.7,861372806.2,926422500.0,1110850000.0,886290697.7,947671969.7,834279357.8,1093574468.0,1274190311.0,1484092538.0,1793410397.0,2626380435.0,2936612022.0,3532969035.0,3875409836.0,4368370998.0,4422276622.0,4980000000.0,5145757576.0,5240606061.0,5126237646.0,3317421648.0,3591679431.0,3996198867.0,4016040575.0,2911807496.0,3081401726.0,3620987993.0,3782437296.0,Sub-Saharan Africa,Lower middle income
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12747380650.0,14272201755.0,15495514297.0,16520676974.0,20162936291.0,25840146405.0,27925036755.0,27706028096.0,29856000671.0,30463670124.0,29242558797.0,30778781607.0,35297794386.0,46919965224.0,57437444469.0,62808723477.0,70767338922.0,86563986799.0,101000000000.0,89399303222.0,91162836320.0,99922685425.0,94623731086.0,98935222175.0,101000000000.0,88900883131.0,89952699525.0,95649966261.0,106000000000.0,106000000000.0,107000000000.0,119000000000.0,116000000000.0,133000000000.0,Latin America & Caribbean,Upper middle income
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19817923036.0,14444213920.0,14267106464.0,14439020929.0,16389101594.0,21352224019.0,21507232649.0,20763101741.0,22146231968.0,22711384311.0,20289627637.0,20876309970.0,23489890274.0,29634713641.0,34414784504.0,36206395971.0,39481045038.0,48067401207.0,55779427740.0,50567734886.0,48208240226.0,51583869785.0,46577793184.0,48415657265.0,49997186439.0,43107506024.0,44766722791.0,48589100043.0,54177882426.0,54386654314.0,53734526854.0,61832201544.0,60063475466.0,68216781411.0,Europe & Central Asia,High income
Sweden,SWE,15953203853.0,17354781171.0,18821353529.0,20371666154.0,22718426804.0,25000191834.0,27194141951.0,29517675437.0,31323283317.0,34016617942.0,38092452061.0,41566412923.0,48954145809.0,59404966684.0,66013338965.0,82885397621.0,89362071673.0,94468740851.0,104000000000.0,123000000000.0,142000000000.0,130000000000.0,114000000000.0,105000000000.0,109000000000.0,114000000000.0,150000000000.0,183000000000.0,207000000000.0,218000000000.0,262000000000.0,274000000000.0,284000000000.0,213000000000.0,229000000000.0,267000000000.0,292000000000.0,268000000000.0,271000000000.0,274000000000.0,263000000000.0,242000000000.0,267000000000.0,334000000000.0,385000000000.0,392000000000.0,423000000000.0,491000000000.0,518000000000.0,437000000000.0,496000000000.0,574000000000.0,552000000000.0,587000000000.0,582000000000.0,505000000000.0,516000000000.0,541000000000.0,555000000000.0,534000000000.0,547000000000.0,640000000000.0,590000000000.0,593000000000.0,Europe & Central Asia,High income
Eswatini,SWZ,35076845.97,43026042.79,45927961.63,54129438.35,64980554.01,70279971.89,76859969.26,74759970.1,79799968.08,105419957.8,112139955.1,136462080.7,146736479.2,221915127.6,264320941.0,288299788.5,272550068.1,304060076.0,340630085.2,412093133.8,541976852.6,570774824.8,537568059.4,555336145.8,494483408.9,360079419.4,449140318.4,584126092.3,692026454.7,696921542.4,1114694041.0,1156135718.0,1284759928.0,1357189552.0,1419294254.0,1698989464.0,1602741834.0,1716714070.0,1576908856.0,1547888496.0,1738093840.0,1542477309.0,1432221739.0,2197598466.0,2770082792.0,3178112499.0,3291330019.0,3469381231.0,3294084314.0,3580428053.0,4438765086.0,4820478680.0,4886551484.0,4597552982.0,4422986272.0,4063245671.0,3816019193.0,4402969226.0,4666598024.0,4495267266.0,3982236694.0,4850842541.0,4790922789.0,4597855845.0,Europe & Central Asia,High income
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936089385.5,985865921.8,1022905028.0,1361811508.0,1417888715.0,1427017207.0,1353212123.0,1259200447.0,1407880447.0,1236428101.0,1353071061.0,1537088715.0,1623165683.0,Sub-Saharan Africa,Lower middle income
Seychelles,SYC,12012024.62,11592023.76,12642025.92,13923028.54,15393031.56,15603031.99,16443033.71,16632032.13,16074027.65,16452028.3,18432031.7,21965950.77,30645122.92,36896280.48,43134496.16,47803145.95,49278981.76,64526401.46,85552365.8,127261099.2,156783829.5,163750728.2,157211789.7,156098237.0,160992921.0,179691482.7,221147061.3,265212956.9,301985618.1,324333366.5,392163560.9,398307169.9,461409398.9,504230620.6,517570058.2,540733047.7,535250347.1,598966982.4,647287375.8,662838614.9,654212394.3,662064155.9,742134837.5,750847230.1,893012218.2,977899381.8,1081441283.0,1077308814.0,979597394.3,850901620.4,981616542.3,1058918707.0,1089407839.0,1333160407.0,1387577870.0,1432403352.0,1568513348.0,1675370641.0,1784313927.0,1868690097.0,1382551752.0,1487173795.0,2057968520.0,2141450171.0,Latin America & Caribbean,High income
Syrian Arab Republic,SYR,857704431.7,945244992.2,1110565864.0,1200447429.0,1339494290.0,1472036551.0,1342287557.0,1580229795.0,1753746370.0,2245011572.0,2140383979.0,2589851241.0,3059681665.0,3239487612.0,5159556981.0,6826980535.0,7633528674.0,7696011417.0,9275200185.0,9929681649.0,13062420541.0,15518201654.0,16298929565.0,17589277050.0,17503077755.0,16403540490.0,13293205173.0,11356215251.0,10577041826.0,9853395872.0,12308624284.0,12981833333.0,13253565899.0,13695962019.0,10122020000.0,11396706587.0,13789560878.0,14505233463.0,15200846154.0,15873875969.0,18937052543.0,20237024725.0,20669357462.0,21828144686.0,25086950495.0,28858965517.0,33751788856.0,40465318382.0,52557913193.0,54111735242.0,61390831318.0,67539427671.0,43190317725.0,21361254648.0,21502061462.0,16466863097.0,12597854884.0,16369843341.0,21497782881.0,22583045053.0,11155888304.0,8980060819.0,32946874535.0,33535479152.0,Sub-Saharan Africa,High income
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358744800.0,366707900.0,409753600.0,485598800.0,578645800.0,721891500.0,773489700.0,862683600.0,703175800.0,686787800.0,728789600.0,727161000.0,754238000.0,841070000.0,942070000.0,1032452000.0,1028941663.0,1128749005.0,1177285212.0,774653669.3,1045782454.0,1228794383.0,1402054391.0,Middle East & North Africa,Low income
Chad,TCD,313582728.1,333975336.1,357635713.4,371767002.2,392247517.7,416926303.3,432794921.7,449826322.6,453980096.2,471635621.6,469266736.7,501866730.1,585427546.8,647199483.0,652532795.1,864602104.7,866044962.0,935360464.7,1113920124.0,1004316496.0,1033002404.0,876937558.3,834369859.7,832415806.0,919103734.9,1033069709.0,1067828246.0,1163426852.0,1482597298.0,1433686312.0,1738605558.0,1877137982.0,1881847670.0,1463251164.0,1179837963.0,1445919895.0,1607345356.0,1544689577.0,1744794531.0,1534673583.0,1388506772.0,1710843377.0,1997005709.0,2742815072.0,4422855661.0,6649307524.0,7428701454.0,8650137743.0,10393833765.0,9290728319.0,10668103554.0,12172308851.0,12367362757.0,12953534866.0,13940767219.0,10950392257.0,10097778098.0,10000394381.0,11239167898.0,11314951092.0,10715396042.0,11779981332.0,12396807590.0,13149325359.0,Latin America & Caribbean,High income
Togo,TGO,171057069.1,178497098.3,186745757.9,202305865.2,234572186.5,264505506.0,305227594.8,327215843.6,341691567.5,378091809.6,358665753.9,404648367.8,474043921.8,574030984.0,791450308.4,871781686.9,874681611.9,1097893826.0,1164025637.0,1259365712.0,1604836916.0,1359026709.0,1160337039.0,1081387265.0,1014170069.0,1076604520.0,1498219579.0,1763978066.0,1947208354.0,1910635575.0,2299665506.0,2262767860.0,2390796916.0,1741944426.0,1387662121.0,1849110468.0,2069506015.0,2116818623.0,2241650112.0,2226577204.0,2106848752.0,2093498674.0,2410199032.0,2987984051.0,3191561509.0,3221910408.0,3320907722.0,3759964943.0,4578849658.0,4721890900.0,4746389532.0,5422442166.0,5413544659.0,6021732977.0,6393318262.0,5755461035.0,6071170959.0,6387422518.0,7029300383.0,6992700101.0,7400284168.0,8342243646.0,8169476149.0,9171261835.0,Global,Upper middle income
Thailand,THA,2760750861.0,3034037811.0,3308912797.0,3540403457.0,3889129942.0,4388937649.0,5279230817.0,5638461442.0,6081009428.0,6695336567.0,7086538438.0,7375000024.0,8177873151.0,10838587358.0,13702998512.0,14882770594.0,16985208648.0,19779312261.0,24006566637.0,27371650825.0,32353514989.0,34846039194.0,36589772404.0,40042798388.0,41797647776.0,38900711333.0,43096773981.0,50535446555.0,61667253471.0,72250748100.0,85343190719.0,98234714971.0,111000000000.0,129000000000.0,147000000000.0,169000000000.0,183000000000.0,150000000000.0,114000000000.0,127000000000.0,126000000000.0,120000000000.0,134000000000.0,152000000000.0,173000000000.0,189000000000.0,222000000000.0,263000000000.0,291000000000.0,282000000000.0,341000000000.0,371000000000.0,398000000000.0,420000000000.0,407000000000.0,401000000000.0,413000000000.0,456000000000.0,507000000000.0,544000000000.0,500000000000.0,506000000000.0,496000000000.0,515000000000.0,Sub-Saharan Africa,Low income
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2603571429.0,2550943396.0,1908554572.0,1646623195.0,1522001206.0,1231561860.0,1043654822.0,921518032.9,1320199582.0,1086612290.0,860541842.3,1080772551.0,1221106220.0,1555318261.0,2076176869.0,2312352021.0,2830213849.0,3719524541.0,5161299725.0,4979472364.0,5642221099.0,6522756255.0,7633036903.0,8448411318.0,9112605459.0,8271431485.0,6992416097.0,7536402853.0,7764999999.0,8300813599.0,8133963551.0,8937805347.0,10713525200.0,12060602009.0,East Asia & Pacific,Upper middle income
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000000.0,2700000000.0,2800000000.0,3000000000.0,2950000000.0,3200000000.0,3180952381.0,2560939794.0,2482249253.0,2378759975.0,2450350625.0,2605689134.0,2450564100.0,2904663311.0,3534772732.0,4462029109.0,5977440583.0,6838351088.0,8103901996.0,10276674365.0,12664165103.0,19271523179.0,20214385965.0,22583157895.0,29233333333.0,35164210526.0,39197543860.0,43524210526.0,35799714286.0,36169428571.0,37926285714.0,40765428571.0,45232857143.0,45818000000.0,50007428571.0,56542857143.0,59887334844.0,Europe & Central Asia,Lower middle income
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128210141.8,147713000.0,187891500.0,216914400.0,239040500.0,262819900.0,306956900.0,319972700.0,325729800.0,225357600.0,366924300.0,477443500.0,469455500.0,490439100.0,440772000.0,462268000.0,453792400.0,542795400.0,648523600.0,726937800.0,881909300.0,1042534600.0,1160555000.0,1395727400.0,1447535200.0,1595205100.0,1652603700.0,1598208400.0,1566157200.0,2027034000.0,2162619200.0,3621958000.0,3204753000.0,2243142908.0,Global,Upper middle income
Tonga,TON,,,,,,,,,,,,,,,,32506741.72,30036416.96,34139387.89,41567471.67,44667002.01,53260077.43,62242013.33,62068161.07,60863963.96,64248354.54,60058663.31,68195855.61,81667133.45,106657267.4,106344855.0,113563821.6,132201141.4,137066290.6,138489884.4,195990986.2,208871665.7,222100576.3,214991452.3,191504892.8,199208717.5,204848487.8,181117230.4,182764280.8,202246591.2,230657627.2,261803684.2,292230662.4,298519024.1,344436582.1,312377678.8,366832215.2,414533117.7,470705196.4,450650633.0,439877614.4,437003078.6,420548712.4,460374354.8,488906838.6,512053692.1,484796854.9,469228219.7,500274898.1,501836625.0,Global,Upper middle income
Trinidad and Tobago,TTO,535670127.7,584961208.7,619319197.3,678235373.0,711893367.6,736568861.9,723735635.5,761981474.0,758899950.0,779200000.0,821850000.0,896754316.7,1083381044.0,1308799459.0,2042031901.0,2442667573.0,2500410584.0,3138666667.0,3562333458.0,4602416625.0,6235833333.0,6992083333.0,8140416667.0,7763750000.0,7757083333.0,7375918367.0,4794444444.0,4797777778.0,4496852073.0,4323058824.0,5068000000.0,5307905882.0,5439552941.0,4669488516.0,4947205860.0,5329214163.0,5759537726.0,5737751332.0,6043694330.0,6808982521.0,8154338233.0,8824873259.0,9008273721.0,11305459802.0,13280275123.0,15982282462.0,18369361094.0,21641620050.0,27871587350.0,19172165226.0,22157948396.0,25433011405.0,27334581560.0,28709988700.0,29699968761.0,27026080987.0,23713671528.0,24040299978.0,24569079488.0,23775754305.0,20807571314.0,24496505941.0,30053575132.0,28139944790.0,Global,Upper middle income
Tunisia,TUN,,866155428.6,880027733.3,1026737600.0,1025866792.0,991047619.0,1040952381.0,1085714286.0,1214666667.0,1289904762.0,1439238095.0,1685162272.0,2237556149.0,2730813385.0,3545868575.0,4328965588.0,4508191942.0,5109324009.0,5968460080.0,7188863904.0,8744134354.0,8428445294.0,8133580052.0,8350582748.0,8254541195.0,8410226053.0,9017806654.0,9696715911.0,10096245762.0,10101851745.0,12290568182.0,13074782609.0,15496708060.0,14608335608.0,15633174304.0,18030876599.0,19587161807.0,20746210354.0,21802893587.0,22943202175.0,21473528161.0,22065832449.0,23141616605.0,27453902261.0,31183885241.0,32272186695.0,34376664601.0,38915353867.0,44859439902.0,43455740497.0,46206091938.0,48123325825.0,47311401813.0,48685446414.0,50271812921.0,45779494042.0,44360072680.0,42163530591.0,42686580021.0,41905540184.0,42491816476.0,46812290143.0,44579761023.0,48529595417.0,Latin America & Caribbean,High income
Turkiye,TUR,7566666667.0,7988888889.0,8922222222.0,10355555556.0,11177777778.0,11966666667.0,14100000000.0,15644444444.0,17500000000.0,19466666667.0,17863636364.0,16166666667.0,20650000000.0,26000000000.0,35414285714.0,46042857143.0,51450000000.0,58683333333.0,65912500000.0,89616129032.0,68823684211.0,71180180180.0,64369325153.0,61803555556.0,59937602180.0,67232758621.0,75673037037.0,87190081680.0,90875175809.0,107000000000.0,151000000000.0,151000000000.0,159000000000.0,180000000000.0,131000000000.0,169000000000.0,181000000000.0,190000000000.0,276000000000.0,256000000000.0,274000000000.0,202000000000.0,240000000000.0,315000000000.0,409000000000.0,506000000000.0,557000000000.0,681000000000.0,770000000000.0,649000000000.0,777000000000.0,839000000000.0,881000000000.0,958000000000.0,939000000000.0,864000000000.0,870000000000.0,859000000000.0,779000000000.0,761000000000.0,720000000000.0,820000000000.0,907000000000.0,1110000000000.0,Middle East & North Africa,Lower middle income
Tuvalu,TUV,,,,,,,,,,,2585955.874,2716989.584,2968457.944,3411915.439,4122328.666,4014748.054,3919072.23,3669419.592,3798781.863,4065659.434,4206128.134,4773017.532,4118945.162,4152550.304,4481977.903,3862851.883,4574706.212,5020513.499,7011059.371,8454523.247,9542900.901,10127313.91,10535028.14,10414399.96,11772610.66,11922614.2,13338597.33,13734210.1,13795146.21,14800503.26,15073975.53,13964732.33,16842672.6,19456338.03,22798274.98,22909979.82,24096875.46,28450168.69,31874434.86,28076983.97,32105408.48,39196957.49,39345579.47,38615890.63,38760982.65,36811936.08,41629064.22,45276595.35,48015259.88,54123198.57,51746594.31,60196405.71,59065982.09,62280311.59,Europe & Central Asia,Upper middle income
Tanzania,TZA,2651729807.0,2826179031.0,3101589993.0,3456579293.0,3748840925.0,3817226546.0,4377998825.0,4565132047.0,4895251824.0,5142066811.0,2851419386.0,3050673517.0,3472787266.0,4144104535.0,4977337978.0,5729917840.0,6472511988.0,7732598995.0,9261675710.0,9804637491.0,11409228087.0,13161540378.0,13927383240.0,14049883809.0,12906635133.0,15328295175.0,10840864521.0,7824193222.0,7406614407.0,6418799007.0,6184384225.0,7197768159.0,6681997469.0,6182872708.0,6550480484.0,7631431840.0,9433528150.0,11158197942.0,12172790056.0,12704334196.0,13371767082.0,13563990022.0,14129651896.0,15211487709.0,16673062473.0,18395383647.0,18619859795.0,21860434823.0,27947821398.0,29400573554.0,32012892919.0,34657140096.0,39650394363.0,45648857242.0,49986726461.0,47413919817.0,49774409374.0,53274884533.0,57003712892.0,61026731926.0,66068737786.0,70655628148.0,75769974505.0,79158286334.0,East Asia & Pacific,Upper middle income
Uganda,UGA,423008385.7,441524109.0,449012578.6,516147798.7,589056603.8,884502310.0,925381492.4,967240655.2,1037379252.0,1168556629.0,1259554809.0,1417191656.0,1490970181.0,1701829789.0,2098944967.0,2359555556.0,2447300000.0,2936470588.0,2420260870.0,2139025000.0,1244610000.0,1337300000.0,2177500000.0,2240333333.0,3615647477.0,3519695444.0,3923244050.0,6269522042.0,6508931652.0,5276480799.0,4304399310.0,3321729160.0,2857457762.0,3220439044.0,3990430447.0,5755818842.0,6044585327.0,6269333313.0,6584815847.0,5998563258.0,6193246837.0,5840503869.0,6178563591.0,6606884275.0,7939487548.0,9239221763.0,9977647683.0,11902564495.0,14440404132.0,25127805567.0,26673441431.0,27871725241.0,27305915911.0,28915786517.0,32612397257.0,32387183730.0,29203988696.0,30744473841.0,32927025620.0,35348155095.0,37600368240.0,40529788744.0,45565333216.0,49272882214.0,Sub-Saharan Africa,Lower middle income
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,64904761905.0,74842105263.0,80731578947.0,79523809524.0,76666666667.0,73906020558.0,65648189144.0,52549580265.0,48213856469.0,44558831005.0,50151531592.0,41882523345.0,31580639554.0,32375083935.0,39309580983.0,43956163612.0,52010355753.0,67220154164.0,89238865119.0,112000000000.0,149000000000.0,188000000000.0,122000000000.0,141000000000.0,169000000000.0,183000000000.0,190000000000.0,134000000000.0,91030967789.0,93355869404.0,112000000000.0,131000000000.0,154000000000.0,157000000000.0,200000000000.0,162000000000.0,179000000000.0,Sub-Saharan Africa,Low income
Uruguay,URY,1208333333.0,1600000000.0,1763636364.0,1553333333.0,1970588235.0,1893103448.0,1805555556.0,1597142857.0,1592672414.0,2004435484.0,2137096774.0,2807258065.0,2188700565.0,3964994166.0,4091438980.0,3538014311.0,3667716535.0,4114374866.0,4910526316.0,7181487624.0,10162460046.0,11048642639.0,9179000938.0,5102251571.0,4850267475.0,4732017873.0,5880112788.0,7367494080.0,8213538369.0,8438951476.0,9298807850.0,11206176651.0,12878148791.0,15002136971.0,17474588896.0,19297663097.0,20515458114.0,23969739234.0,25385886978.0,23983945191.0,22823270892.0,20898761742.0,13606515723.0,12045638352.0,13686329890.0,17362857684.0,19741420740.0,23797773024.0,31119602539.0,32708319078.0,41950361212.0,50342406067.0,54232266359.0,61337621934.0,61496186974.0,57680327999.0,57480788380.0,65006047680.0,65344408987.0,62222387929.0,53668636568.0,60760798596.0,70164683290.0,77240831587.0,Latin America & Caribbean,High income
United States,USA,542000000000.0,562000000000.0,604000000000.0,637000000000.0,684000000000.0,742000000000.0,813000000000.0,860000000000.0,940000000000.0,1020000000000.0,1070000000000.0,1160000000000.0,1280000000000.0,1430000000000.0,1550000000000.0,1680000000000.0,1870000000000.0,2080000000000.0,2350000000000.0,2630000000000.0,2860000000000.0,3210000000000.0,3340000000000.0,3630000000000.0,4040000000000.0,4340000000000.0,4580000000000.0,4860000000000.0,5240000000000.0,5640000000000.0,5960000000000.0,6160000000000.0,6520000000000.0,6860000000000.0,7290000000000.0,7640000000000.0,8070000000000.0,8580000000000.0,9060000000000.0,9630000000000.0,10300000000000.0,10600000000000.0,10900000000000.0,11500000000000.0,12200000000000.0,13000000000000.0,13800000000000.0,14500000000000.0,14800000000000.0,14500000000000.0,15000000000000.0,15600000000000.0,16300000000000.0,16900000000000.0,17600000000000.0,18300000000000.0,18800000000000.0,19600000000000.0,20700000000000.0,21500000000000.0,21300000000000.0,23600000000000.0,25700000000000.0,27400000000000.0,North America,High income
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,14352105263.0,18357500000.0,20465333333.0,13362340338.0,13677622222.0,12941297376.0,13099013836.0,12899156991.0,13350468917.0,13948892216.0,14744603774.0,14988971211.0,17078465982.0,13760513969.0,11401421329.0,9687788513.0,10134453435.0,12030023548.0,14307509839.0,17330833853.0,22311393928.0,29549438884.0,33689223673.0,49765676402.0,60178909297.0,67517349212.0,73180037915.0,80845385809.0,86196264755.0,86138288644.0,62081322740.0,52870108215.0,60283503705.0,60224701297.0,69600614987.0,81140823252.0,90889149307.0,Europe & Central Asia,Lower middle income
St. Vincent and the Grenadines,VCT,13066634.0,13999965.0,14524963.69,13708299.06,14758296.44,15108295.56,16099959.75,15835106.03,15350000.0,16650000.0,18450000.0,20051922.33,27585804.87,30165081.09,32923702.73,33237225.99,32792844.68,49353161.85,60844771.48,71096359.63,82340339.63,102086539.3,113759203.3,122255349.6,135024987.8,145641705.2,160846656.7,175580647.4,200726712.6,214745002.2,240366666.7,254829629.6,277955555.6,286307407.4,289437037.0,316007407.4,331488888.9,347770370.4,373618518.5,390718518.5,427946037.0,462072333.3,487763851.9,509090888.9,549900185.2,579948925.9,643501148.1,713596666.7,732663259.3,714300259.3,720447888.9,713796370.4,730032592.6,764781259.3,770900000.0,786555555.6,814303703.7,844040740.7,884329629.6,910766666.7,869111111.1,872225925.9,966492592.6,1065962963.0,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,7663938303.0,8067267031.0,8814309884.0,9608717288.0,8192413793.0,8427777778.0,8781333333.0,9250000000.0,10034444444.0,10285111111.0,11561111111.0,12986590909.0,13977727273.0,17035581395.0,26100930233.0,27464651163.0,31419534884.0,36210697674.0,39316279070.0,48310930233.0,59116511628.0,66327441860.0,67736744186.0,67556279070.0,59867743468.0,61965466667.0,60516123711.0,48029034483.0,60226413793.0,43536709104.0,48606952195.0,53453444787.0,60416519620.0,60037460783.0,58418666667.0,77389487770.0,70543211119.0,85837678560.0,91336763255.0,97972842462.0,117000000000.0,123000000000.0,92893587734.0,83620628582.0,112000000000.0,146000000000.0,183000000000.0,230000000000.0,316000000000.0,330000000000.0,393000000000.0,316000000000.0,381000000000.0,371000000000.0,482000000000.0,259000000000.0,268000000000.0,276000000000.0,285000000000.0,294000000000.0,303000000000.0,311000000000.0,320000000000.0,329000000000.0,Latin America & Caribbean,Upper middle income
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3262000000.0,3443000000.0,3797000000.0,4428000000.0,4484000000.0,4784000000.0,4244000000.0,4201000000.0,4324000000.0,4223000000.0,4089000000.0,3738000000.0,3565000000.0,3663000000.0,3798000000.0,3794000000.0,3923000000.0,4121000000.0,4189000000.0,4444000000.0,4087531579.0,4011469474.0,Latin America & Caribbean,High income
